元データ,Channel ID,関数でチャレンジ（重すぎる）,もりゆか検証中：GASでチャレンジ,GAS用✍
youtube.com::afv_user_id_75vlsQqAyBLdtya0CZteTA,UC75vlsQqAyBLdtya0CZteTA,,,
youtube.com::afv_user_id_9mxzGn_II91_fXV_mQ7klQ,UC9mxzGn_II91_fXV_mQ7klQ,,,
youtube.com::afv_user_id_TIASJOzI-lzg1e5id3pagQ,UCTIASJOzI-lzg1e5id3pagQ,,,
youtube.com::afv_user_id_9WJo5ZJVXMZiA5XV2jLx5Q,UC9WJo5ZJVXMZiA5XV2jLx5Q,,,
youtube.com::afv_user_id_5CwaMl1eIgY8h02uZw7u8A,UC5CwaMl1eIgY8h02uZw7u8A,,,
youtube.com::afv_user_id_QpvlT4xWlVmUj39iNt8oRg,UCQpvlT4xWlVmUj39iNt8oRg,,,
youtube.com::afv_user_id_ypYz0HzH-2oL7mdP-JK2yQ,UCypYz0HzH-2oL7mdP-JK2yQ,,,
youtube.com::afv_user_id_ifJ3TebCm7vpqbLSedCPbA,UCifJ3TebCm7vpqbLSedCPbA,,,
youtube.com::afv_user_id_coPAuYU81k_5AxDedPnLvw,UCcoPAuYU81k_5AxDedPnLvw,,,
youtube.com::afv_user_id__226ocwA3qmdpY2umXy9bA,UC_226ocwA3qmdpY2umXy9bA,,,
youtube.com::afv_user_id_JyGoLz_sLHHHI1uEPg6UhA,UCJyGoLz_sLHHHI1uEPg6UhA,,,
youtube.com::afv_user_id_DE_gujqIP9wEBZy0lVH_8Q,UCDE_gujqIP9wEBZy0lVH_8Q,,,
youtube.com::afv_user_id_mMFrO9hjeAg9RLuTSF4A2A,UCmMFrO9hjeAg9RLuTSF4A2A,,,
youtube.com::afv_user_id_lbieOB_NYcY9TlIthmyw-A,UClbieOB_NYcY9TlIthmyw-A,,,
youtube.com::afv_user_id_LXzthargCZzxM19XVBKBjQ,UCLXzthargCZzxM19XVBKBjQ,,,
youtube.com::afv_user_id_EixleMT76xDzoiEb9ZA7XA,UCEixleMT76xDzoiEb9ZA7XA,,,
youtube.com::afv_user_id_HyYUv384bv9eMOC1UoG9PQ,UCHyYUv384bv9eMOC1UoG9PQ,,,
youtube.com::afv_user_id_cbG4Ae_F1o2lViONzcEg0Q,UCcbG4Ae_F1o2lViONzcEg0Q,,,
youtube.com::afv_user_id_AVR6Q0YgYa8xwz8rdg9Mrg,UCAVR6Q0YgYa8xwz8rdg9Mrg,,,
youtube.com::afv_user_id_E0UZVTfvQ8jiNxdIlLeWeA,UCE0UZVTfvQ8jiNxdIlLeWeA,,,
youtube.com::afv_user_id_1tk9F5-MGXEq4LWnjmrtpA,UC1tk9F5-MGXEq4LWnjmrtpA,,,
youtube.com::afv_user_id_pbu18sbRQlFSo1PtixzktQ,UCpbu18sbRQlFSo1PtixzktQ,,,
youtube.com::afv_user_id_wGNwOsWOX4v-3k2JO088SQ,UCwGNwOsWOX4v-3k2JO088SQ,,,
youtube.com::afv_user_id_FdM9GtQ7MlIuFUey2nsk3A,UCFdM9GtQ7MlIuFUey2nsk3A,,,
youtube.com::afv_user_id_JcyQ-N0sbvwjYpDNXP9tsw,UCJcyQ-N0sbvwjYpDNXP9tsw,,,
youtube.com::afv_user_id_bVQGCsMcqC3q7OtX8iXy9Q,UCbVQGCsMcqC3q7OtX8iXy9Q,,,
youtube.com::afv_user_id_myMlRDlhbzi5eGKNK7lhQQ,UCmyMlRDlhbzi5eGKNK7lhQQ,,,
youtube.com::afv_user_id_8jr3VTOgwtvu-2Pq373k3g,UC8jr3VTOgwtvu-2Pq373k3g,,,
youtube.com::afv_user_id_3eadaBk_BNK_kjurO7hitA,UC3eadaBk_BNK_kjurO7hitA,,,
youtube.com::afv_user_id_IYaPLvP0y2LbSYk7QbRSmQ,UCIYaPLvP0y2LbSYk7QbRSmQ,,,
youtube.com::afv_user_id_6Ri6mOkaYecBefJxaeSJLA,UC6Ri6mOkaYecBefJxaeSJLA,,,
youtube.com::afv_user_id_hcgcbX3zMBwd0wTJyy2JlA,UChcgcbX3zMBwd0wTJyy2JlA,,,
youtube.com::afv_user_id_dVnOfmhI0sNGdaH5yldztg,UCdVnOfmhI0sNGdaH5yldztg,,,
youtube.com::afv_user_id_NiurMpWExWgio2lqldycbA,UCNiurMpWExWgio2lqldycbA,,,
youtube.com::afv_user_id_KZRL75vTjqbgd0WVdqF3Qg,UCKZRL75vTjqbgd0WVdqF3Qg,,,
youtube.com::afv_user_id_CzUftO8KOVkV4wQG1vkUvg,UCCzUftO8KOVkV4wQG1vkUvg,,,
youtube.com::afv_user_id_Ob49mOu4z3FTYRkIrFtYMQ,UCOb49mOu4z3FTYRkIrFtYMQ,,,
youtube.com::afv_user_id_muo6-sGvNxqT2NF7SWKClg,UCmuo6-sGvNxqT2NF7SWKClg,,,
youtube.com::afv_user_id_fo6taf1ucX_iszKbzQzuuQ,UCfo6taf1ucX_iszKbzQzuuQ,,,
youtube.com::afv_user_id_FU_oYKmxNI_8mYNQMhmLvA,UCFU_oYKmxNI_8mYNQMhmLvA,,,
youtube.com::afv_user_id_h6eUVqErIE0B38vbIRzUqQ,UCh6eUVqErIE0B38vbIRzUqQ,,,
youtube.com::afv_user_id_SdExItCszcnIp-roT7b0kw,UCSdExItCszcnIp-roT7b0kw,,,
youtube.com::afv_user_id_qEfdEvLG5oQWNYlDQrGlKw,UCqEfdEvLG5oQWNYlDQrGlKw,,,
youtube.com::afv_user_id_o_nZN5yB0rmfoPBVjYRMmw,UCo_nZN5yB0rmfoPBVjYRMmw,,,
youtube.com::afv_user_id_uxfK38dUXj6oY_L4JjTCkA,UCuxfK38dUXj6oY_L4JjTCkA,,,
youtube.com::afv_user_id_JtMfSSPKuW22GXfkaN7DOA,UCJtMfSSPKuW22GXfkaN7DOA,,,
youtube.com::afv_user_id_zrG47dhJ8vZyc5uEzSIh7A,UCzrG47dhJ8vZyc5uEzSIh7A,,,
youtube.com::afv_user_id_vkWfTGdqAz8N3nJfNay-cA,UCvkWfTGdqAz8N3nJfNay-cA,,,
youtube.com::afv_user_id_ENoC6MLc4pL-vehJyzSWmg,UCENoC6MLc4pL-vehJyzSWmg,,,
youtube.com::afv_user_id_6gf55fuoTIhEOh90cZKINA,UC6gf55fuoTIhEOh90cZKINA,,,
youtube.com::afv_user_id_EogoSmoWxlmGs2UyIgLjgw,UCEogoSmoWxlmGs2UyIgLjgw,,,
youtube.com::afv_user_id_dnb28lmCDK8DIZjnvC2YAg,UCdnb28lmCDK8DIZjnvC2YAg,,,
youtube.com::afv_user_id_LVNRjDG8lUNc89Zo8WFq1w,UCLVNRjDG8lUNc89Zo8WFq1w,,,
youtube.com::afv_user_id_dn5BQ06XqgXoAxIhbqw5Rg,UCdn5BQ06XqgXoAxIhbqw5Rg,,,
youtube.com::afv_user_id_3C3YOGFjn7Pq3lOCeUFHfg,UC3C3YOGFjn7Pq3lOCeUFHfg,,,
youtube.com::afv_user_id_UczRc5-vzIHta_qMzaPhcg,UCUczRc5-vzIHta_qMzaPhcg,,,
youtube.com::afv_user_id_YrkTjknykA63ImZoQ08z_Q,UCYrkTjknykA63ImZoQ08z_Q,,,
youtube.com::afv_user_id_D-miitqNY3nyukJ4Fnf4_A,UCD-miitqNY3nyukJ4Fnf4_A,,,
youtube.com::afv_user_id_9ua902wOZQWKP3mxcFqzTw,UC9ua902wOZQWKP3mxcFqzTw,,,
youtube.com::afv_user_id_TyKZzmKi95wxmCg9rU-j6Q,UCTyKZzmKi95wxmCg9rU-j6Q,,,
youtube.com::afv_user_id_ReBAqqC-hc9d70gOftfitg,UCReBAqqC-hc9d70gOftfitg,,,
youtube.com::afv_user_id_hwgNUWPM-ksOP3BbfQHS5Q,UChwgNUWPM-ksOP3BbfQHS5Q,,,
youtube.com::afv_user_id_mTA5_WAO_NcC6q9H1cTi2g,UCmTA5_WAO_NcC6q9H1cTi2g,,,
youtube.com::afv_user_id_PVpbXIiIDwDKVvu68-Vb-A,UCPVpbXIiIDwDKVvu68-Vb-A,,,
youtube.com::afv_user_id_7_mFzmj89tqAqgpl5695QQ,UC7_mFzmj89tqAqgpl5695QQ,,,
youtube.com::afv_user_id_6eWCld0KwmyHFbAqK3V-Rw,UC6eWCld0KwmyHFbAqK3V-Rw,,,
youtube.com::afv_user_id_KerKmIYmpuGCVrXP2c-0Aw,UCKerKmIYmpuGCVrXP2c-0Aw,,,
youtube.com::afv_user_id_ewje7En3iWbkC_wzsmLOcQ,UCewje7En3iWbkC_wzsmLOcQ,,,
youtube.com::afv_user_id_UEvXLdpCtbzzDkcMI96llg,UCUEvXLdpCtbzzDkcMI96llg,,,
youtube.com::afv_user_id_Ya90YIhBFirt8f_61_jTsA,UCYa90YIhBFirt8f_61_jTsA,,,
youtube.com::afv_user_id_d0pUnH7i5CM-Y8xRe7cZVg,UCd0pUnH7i5CM-Y8xRe7cZVg,,,
youtube.com::afv_user_id_MaGn7N9WW8bekhbL5vaa8A,UCMaGn7N9WW8bekhbL5vaa8A,,,
youtube.com::afv_user_id_3swo6utVXOSYwxazwoKWBQ,UC3swo6utVXOSYwxazwoKWBQ,,,
youtube.com::afv_user_id_1l8jsqYmIj1bjCzN43UPfA,UC1l8jsqYmIj1bjCzN43UPfA,,,
youtube.com::afv_user_id_JpTKpp7DskuJbQMam1LctA,UCJpTKpp7DskuJbQMam1LctA,,,
youtube.com::afv_user_id_PrjycK4eiQhUw2PnVIq7Gg,UCPrjycK4eiQhUw2PnVIq7Gg,,,
youtube.com::afv_user_id_m9X4pcqEdPlW7lIYzWGEQA,UCm9X4pcqEdPlW7lIYzWGEQA,,,
youtube.com::afv_user_id_J4KA3XGizt-aNPjp4R_xyA,UCJ4KA3XGizt-aNPjp4R_xyA,,,
youtube.com::afv_user_id_q15_9MvmxT1r2-LLjtkokg,UCq15_9MvmxT1r2-LLjtkokg,,,
youtube.com::afv_user_id_o16VcQZsK0zLwIA0_U9WdA,UCo16VcQZsK0zLwIA0_U9WdA,,,
youtube.com::afv_user_id_Ec1YzMOSKKtJD7H-q71HgQ,UCEc1YzMOSKKtJD7H-q71HgQ,,,
youtube.com::afv_user_id_py4AD7OKItVaSkmeAtdHAw,UCpy4AD7OKItVaSkmeAtdHAw,,,
youtube.com::afv_user_id_3UvC3byXL0o-daNS54m1Xg,UC3UvC3byXL0o-daNS54m1Xg,,,
youtube.com::afv_user_id_2FCGWkE_nBQKVGjXJL-ZiA,UC2FCGWkE_nBQKVGjXJL-ZiA,,,
youtube.com::afv_user_id_Fht3Ite1H2fDF5_alQBgHQ,UCFht3Ite1H2fDF5_alQBgHQ,,,
youtube.com::afv_user_id_SdiXqnTXy6hukTURUIZbIg,UCSdiXqnTXy6hukTURUIZbIg,,,
youtube.com::afv_user_id_9L-QRirPMlQCCxKMlI0tyg,UC9L-QRirPMlQCCxKMlI0tyg,,,
youtube.com::afv_user_id_1TK5h3syFd9Z0_EbHCXvDw,UC1TK5h3syFd9Z0_EbHCXvDw,,,
youtube.com::afv_user_id_Enkd5D-53MDGpgpiQRbUqw,UCEnkd5D-53MDGpgpiQRbUqw,,,
youtube.com::afv_user_id_acmUS5IWcTzpI3b4ZkkSgw,UCacmUS5IWcTzpI3b4ZkkSgw,,,
youtube.com::afv_user_id_MVVGkL1FuB6_-9J4P9aoLg,UCMVVGkL1FuB6_-9J4P9aoLg,,,
youtube.com::afv_user_id_VLjyGBtNFMnJ_HpUk904cw,UCVLjyGBtNFMnJ_HpUk904cw,,,
youtube.com::afv_user_id_L72kYW8XK4R61kp1R9K69Q,UCL72kYW8XK4R61kp1R9K69Q,,,
youtube.com::afv_user_id_MzLWawc9x3rUsqYDEfgqzA,UCMzLWawc9x3rUsqYDEfgqzA,,,
youtube.com::afv_user_id_Xxg0igSYUp0tqdd6luPEnQ,UCXxg0igSYUp0tqdd6luPEnQ,,,
youtube.com::afv_user_id_D7-Ocp4InwPKzwiq_U-Abg,UCD7-Ocp4InwPKzwiq_U-Abg,,,
youtube.com::afv_user_id_Og94rZSjZWFXMib7nWmrAA,UCOg94rZSjZWFXMib7nWmrAA,,,
youtube.com::afv_user_id_G8MvaPCa2ecKH3GZyFxduA,UCG8MvaPCa2ecKH3GZyFxduA,,,
youtube.com::afv_user_id_mZkxD6Tq9mL_pMT-UNS-GA,UCmZkxD6Tq9mL_pMT-UNS-GA,,,
youtube.com::afv_user_id_UzpZpX2wRYOk3J8QTFGxDg,UCUzpZpX2wRYOk3J8QTFGxDg,,,
youtube.com::afv_user_id_drVc2ByfvnNW14R6o_WpkA,UCdrVc2ByfvnNW14R6o_WpkA,,,
youtube.com::afv_user_id_PL_LYCwWbzW6f3s9qAE7fw,UCPL_LYCwWbzW6f3s9qAE7fw,,,
youtube.com::afv_user_id_f-wG6PlxW7rpixx1tmODJw,UCf-wG6PlxW7rpixx1tmODJw,,,
youtube.com::afv_user_id_vmTVIw2ZCJg49XHR0OoSAg,UCvmTVIw2ZCJg49XHR0OoSAg,,,
youtube.com::afv_user_id_AWxPGGuIfWME2KTLUmSCHw,UCAWxPGGuIfWME2KTLUmSCHw,,,
youtube.com::afv_user_id_74rufV9sOK7FbiOuGAUfBA,UC74rufV9sOK7FbiOuGAUfBA,,,
youtube.com::afv_user_id_gr5CkgytiVfdnk4C0M42nQ,UCgr5CkgytiVfdnk4C0M42nQ,,,
youtube.com::afv_user_id_u0HaR1uI4R8gbdHnd5GWAQ,UCu0HaR1uI4R8gbdHnd5GWAQ,,,
youtube.com::afv_user_id_NvcNd31bA-XERO6LGy4blw,UCNvcNd31bA-XERO6LGy4blw,,,
youtube.com::afv_user_id_Z2kPnfw-bEuMkBEcrS8MlQ,UCZ2kPnfw-bEuMkBEcrS8MlQ,,,
youtube.com::afv_user_id_8oF7jmQsKbMVrCv5LrP32w,UC8oF7jmQsKbMVrCv5LrP32w,,,
youtube.com::afv_user_id_m56mtuEDTYED2Y-qudj47g,UCm56mtuEDTYED2Y-qudj47g,,,
youtube.com::afv_user_id_kLqBWFde2ZJZfqojgpDqyA,UCkLqBWFde2ZJZfqojgpDqyA,,,
youtube.com::afv_user_id_h5LWSF2hSUn31VElkBklCg,UCh5LWSF2hSUn31VElkBklCg,,,
youtube.com::afv_user_id_WHXKpNL4ignxb1RNNNVUXQ,UCWHXKpNL4ignxb1RNNNVUXQ,,,
youtube.com::afv_user_id_his4ldsiyCtfZZrqICxgrg,UChis4ldsiyCtfZZrqICxgrg,,,
youtube.com::afv_user_id_x-GCGTkAjXprQYbQf5fTCQ,UCx-GCGTkAjXprQYbQf5fTCQ,,,
youtube.com::afv_user_id_8g17oXkRt8buwQL8GU-NSw,UC8g17oXkRt8buwQL8GU-NSw,,,
youtube.com::afv_user_id_Tx3-1Fka35VriJSmqzpaIw,UCTx3-1Fka35VriJSmqzpaIw,,,
youtube.com::afv_user_id_xjXU89x6owat9dA8Z-bzdw,UCxjXU89x6owat9dA8Z-bzdw,,,
youtube.com::afv_user_id_TW2tw0Mhho72MojB1L48IQ,UCTW2tw0Mhho72MojB1L48IQ,,,
youtube.com::afv_user_id_BNVZPlWoR7oArfzJNrK9yw,UCBNVZPlWoR7oArfzJNrK9yw,,,
youtube.com::afv_user_id_r6Lhrp_ojKTcR_iHhTG-mg,UCr6Lhrp_ojKTcR_iHhTG-mg,,,
youtube.com::afv_user_id_4zGMicoES8FZwkhiXXZThg,UC4zGMicoES8FZwkhiXXZThg,,,
youtube.com::afv_user_id_uAfP7BqBQa5lCGOXa1V88A,UCuAfP7BqBQa5lCGOXa1V88A,,,
youtube.com::afv_user_id_r4fZBNv69P-09f98l7CshA,UCr4fZBNv69P-09f98l7CshA,,,
youtube.com::afv_user_id_q2mn8cgPWrVH6U4ocI_eNg,UCq2mn8cgPWrVH6U4ocI_eNg,,,
youtube.com::afv_user_id_VjR3_8Y4j1_PQ6AzEbk-GA,UCVjR3_8Y4j1_PQ6AzEbk-GA,,,
youtube.com::afv_user_id_l4e200EZm7NXq_iaYSXfeg,UCl4e200EZm7NXq_iaYSXfeg,,,
youtube.com::afv_user_id_Dn8Lqf-x0zD8hmFUg08f6w,UCDn8Lqf-x0zD8hmFUg08f6w,,,
youtube.com::afv_user_id_8jdoBLCDTaywncmIVYNTxA,UC8jdoBLCDTaywncmIVYNTxA,,,
youtube.com::afv_user_id_Xq19VXLNkTtVE9LfRBKd5Q,UCXq19VXLNkTtVE9LfRBKd5Q,,,
youtube.com::afv_user_id_B6pJFaFByws3dQj4AdLdyA,UCB6pJFaFByws3dQj4AdLdyA,,,
youtube.com::afv_user_id_X7YkU9nEeaoZbkVLVajcMg,UCX7YkU9nEeaoZbkVLVajcMg,,,
youtube.com::afv_user_id_iZdDdpVIOFCGTdNoIQkAZg,UCiZdDdpVIOFCGTdNoIQkAZg,,,
youtube.com::afv_user_id_uhPVNbY5AATKsU5RSEhbCQ,UCuhPVNbY5AATKsU5RSEhbCQ,,,
youtube.com::afv_user_id_gCY7-jUaah7nNqbtHjoqeQ,UCgCY7-jUaah7nNqbtHjoqeQ,,,
youtube.com::afv_user_id_gIfLpQvelloDi8I0Ycbwpg,UCgIfLpQvelloDi8I0Ycbwpg,,,
youtube.com::afv_user_id_xIK6x6sG7Ln5vjjPYpgeAw,UCxIK6x6sG7Ln5vjjPYpgeAw,,,
youtube.com::afv_user_id_7wu64jFsV02bbu6UHUd7JA,UC7wu64jFsV02bbu6UHUd7JA,,,
youtube.com::afv_user_id_TfuU0u1bdofWDqkFTz4QaA,UCTfuU0u1bdofWDqkFTz4QaA,,,
youtube.com::afv_user_id_PsgQu1YmCfgPZd3R3_OBgg,UCPsgQu1YmCfgPZd3R3_OBgg,,,
youtube.com::afv_user_id_MmO8fiv0J34qc0qIO6t31A,UCMmO8fiv0J34qc0qIO6t31A,,,
youtube.com::afv_user_id_fwnhCPBIlbe7XMRV5WKbrQ,UCfwnhCPBIlbe7XMRV5WKbrQ,,,
youtube.com::afv_user_id_Gu4coN9ur2WgatqkHK82mg,UCGu4coN9ur2WgatqkHK82mg,,,
youtube.com::afv_user_id_txx8JDiilyNt9DXPlvxwmw,UCtxx8JDiilyNt9DXPlvxwmw,,,
youtube.com::afv_user_id_moAkfu1NWAOBDsa36V3RCQ,UCmoAkfu1NWAOBDsa36V3RCQ,,,
youtube.com::afv_user_id_5a1Zmq6dNNKKaW_sL6tjIA,UC5a1Zmq6dNNKKaW_sL6tjIA,,,
youtube.com::afv_user_id_SxjUZznZGt-ynhmtsCxjXA,UCSxjUZznZGt-ynhmtsCxjXA,,,
youtube.com::afv_user_id_bf6IAYfPy8CwHVgcHbxmNw,UCbf6IAYfPy8CwHVgcHbxmNw,,,
youtube.com::afv_user_id_5vBBmiRZjJZHq-gSLhMfRg,UC5vBBmiRZjJZHq-gSLhMfRg,,,
youtube.com::afv_user_id_7VsyNNxwOYgpvJLYabrprQ,UC7VsyNNxwOYgpvJLYabrprQ,,,
youtube.com::afv_user_id_PnWWJ7fwOuJ_lZHHqvKR_Q,UCPnWWJ7fwOuJ_lZHHqvKR_Q,,,
youtube.com::afv_user_id_c-PPk-lNe34JaWCcJQCL0g,UCc-PPk-lNe34JaWCcJQCL0g,,,
youtube.com::afv_user_id_As25mIyXGv26bWJGtcV0ug,UCAs25mIyXGv26bWJGtcV0ug,,,
youtube.com::afv_user_id_lK4nVsnJ8hJB4ZKOQlvn_Q,UClK4nVsnJ8hJB4ZKOQlvn_Q,,,
youtube.com::afv_user_id_ZfSWrjibVSjyXxdg8w-JFA,UCZfSWrjibVSjyXxdg8w-JFA,,,
youtube.com::afv_user_id_Xrp0H7BPBHx2YTYMiiKEAA,UCXrp0H7BPBHx2YTYMiiKEAA,,,
youtube.com::afv_user_id_pZnHxjKCAOm-FKPrYYi-LA,UCpZnHxjKCAOm-FKPrYYi-LA,,,
youtube.com::afv_user_id_GsLewe5pUfNozxgQ4mqwbg,UCGsLewe5pUfNozxgQ4mqwbg,,,
youtube.com::afv_user_id_P1PN9Um8z8Li-20Yauqa6A,UCP1PN9Um8z8Li-20Yauqa6A,,,
youtube.com::afv_user_id_Lqv4vhAFj140bSh4W3EDDA,UCLqv4vhAFj140bSh4W3EDDA,,,
youtube.com::afv_user_id_zDd3Byvt91oyf3ggRlTb3A,UCzDd3Byvt91oyf3ggRlTb3A,,,
youtube.com::afv_user_id_4QadOSsJu54Qs8z99shRiQ,UC4QadOSsJu54Qs8z99shRiQ,,,
youtube.com::afv_user_id_Yy32dSCsxUzgo6yRam_Psg,UCYy32dSCsxUzgo6yRam_Psg,,,
youtube.com::afv_user_id_Z3h7IyAMbrVgvmxTdj-rpA,UCZ3h7IyAMbrVgvmxTdj-rpA,,,
youtube.com::afv_user_id_zGXhNrC633Y_Rr8pdFBx7g,UCzGXhNrC633Y_Rr8pdFBx7g,,,
youtube.com::afv_user_id_0AagSlBxG7IQPGRwwoGDWg,UC0AagSlBxG7IQPGRwwoGDWg,,,
youtube.com::afv_user_id_WU3QKablvVEK6JcEyEC58w,UCWU3QKablvVEK6JcEyEC58w,,,
youtube.com::afv_user_id_Jy7zfLsKBXoo2soFMum7JQ,UCJy7zfLsKBXoo2soFMum7JQ,,,
youtube.com::afv_user_id_jViDC1YMKZTLGS6EQsnm4A,UCjViDC1YMKZTLGS6EQsnm4A,,,
youtube.com::afv_user_id_c2DqW4cAKj2VSIzIPvU8IA,UCc2DqW4cAKj2VSIzIPvU8IA,,,
youtube.com::afv_user_id_JsxAriYBUnKZVdMXZnGDoA,UCJsxAriYBUnKZVdMXZnGDoA,,,
youtube.com::afv_user_id_yrwYtLuzHuXFiLk7e14SwQ,UCyrwYtLuzHuXFiLk7e14SwQ,,,
youtube.com::afv_user_id_rKD8cwv_Wrpx22SO-VeWAQ,UCrKD8cwv_Wrpx22SO-VeWAQ,,,
youtube.com::afv_user_id_vaTdHTWBGv3MKj3KVqJVCw,UCvaTdHTWBGv3MKj3KVqJVCw,,,
youtube.com::afv_user_id_NwP0ghb6J-xRSTqM3sXVXA,UCNwP0ghb6J-xRSTqM3sXVXA,,,
youtube.com::afv_user_id_W6uQ8tQ0r8UY5ghbLOJ3qg,UCW6uQ8tQ0r8UY5ghbLOJ3qg,,,
youtube.com::afv_user_id_Ke0ri_Fx7yCAaLqVABZgGA,UCKe0ri_Fx7yCAaLqVABZgGA,,,
youtube.com::afv_user_id_to5XPKvNYZOf3uRAFoP38g,UCto5XPKvNYZOf3uRAFoP38g,,,
youtube.com::afv_user_id_Xz4C2UgKkskK8ZcEbgRDVA,UCXz4C2UgKkskK8ZcEbgRDVA,,,
youtube.com::afv_user_id_tLo4nwb3ObCDZ4m8b8u7fA,UCtLo4nwb3ObCDZ4m8b8u7fA,,,
youtube.com::afv_user_id_n4X_chztubPveBZdwfpx8Q,UCn4X_chztubPveBZdwfpx8Q,,,
youtube.com::afv_user_id_PyNsNSTUtywkekbDdCA_8Q,UCPyNsNSTUtywkekbDdCA_8Q,,,
youtube.com::afv_user_id_6vzXCyUFiz0wMF6aIe7Isg,UC6vzXCyUFiz0wMF6aIe7Isg,,,
youtube.com::afv_user_id_raC7460yGQF4GDmSjCecpQ,UCraC7460yGQF4GDmSjCecpQ,,,
youtube.com::afv_user_id_LE5fDDmenoz83BJIvox39A,UCLE5fDDmenoz83BJIvox39A,,,
youtube.com::afv_user_id_E40kwov-UdhGikwAowjAAQ,UCE40kwov-UdhGikwAowjAAQ,,,
youtube.com::afv_user_id_LkxbtUqIudgGSOl8XAdCfA,UCLkxbtUqIudgGSOl8XAdCfA,,,
youtube.com::afv_user_id_aghC0OZwAdidMrbvxkcrPg,UCaghC0OZwAdidMrbvxkcrPg,,,
youtube.com::afv_user_id_0GZNP_j1q1jQTyylQU1cZw,UC0GZNP_j1q1jQTyylQU1cZw,,,
youtube.com::afv_user_id_rBouOg0-MrisG69ew1Lt7g,UCrBouOg0-MrisG69ew1Lt7g,,,
youtube.com::afv_user_id_lzY_2nmb6Lgq5ScgdTR_jQ,UClzY_2nmb6Lgq5ScgdTR_jQ,,,
youtube.com::afv_user_id_ffg7iYU2K7HFJDhylZzUBw,UCffg7iYU2K7HFJDhylZzUBw,,,
youtube.com::afv_user_id_S3qzX-Y0y_X8AWkt379ZWA,UCS3qzX-Y0y_X8AWkt379ZWA,,,
youtube.com::afv_user_id_Asw-OdBJmgIsqNbHZXSNlg,UCAsw-OdBJmgIsqNbHZXSNlg,,,
youtube.com::afv_user_id_xZvMVUAvOidCSYFviR0NIw,UCxZvMVUAvOidCSYFviR0NIw,,,
youtube.com::afv_user_id_9V4eJBNx_hOieGG51NZ6nA,UC9V4eJBNx_hOieGG51NZ6nA,,,
youtube.com::afv_user_id_t30iKDSksaJ0hbd363ETfA,UCt30iKDSksaJ0hbd363ETfA,,,
youtube.com::afv_user_id_ODSPVjWI7uaaXxhmaOCLTA,UCODSPVjWI7uaaXxhmaOCLTA,,,
youtube.com::afv_user_id_wi4P78SVunSYAGrvC9aKcw,UCwi4P78SVunSYAGrvC9aKcw,,,
youtube.com::afv_user_id_KWaPTNKowHCxK0BXYwDHMw,UCKWaPTNKowHCxK0BXYwDHMw,,,
youtube.com::afv_user_id_9EZ9biEYe19xIW1-oIAsnw,UC9EZ9biEYe19xIW1-oIAsnw,,,
youtube.com::afv_user_id_wN4CR-bDM9ZjvPhb44AfxQ,UCwN4CR-bDM9ZjvPhb44AfxQ,,,
youtube.com::afv_user_id_xdOHZ6ZC2eteFhggFW95pQ,UCxdOHZ6ZC2eteFhggFW95pQ,,,
youtube.com::afv_user_id_L0R1XeEqXW28FlYznzYVxg,UCL0R1XeEqXW28FlYznzYVxg,,,
youtube.com::afv_user_id_soGW3NwodJ152xmv8QpWhQ,UCsoGW3NwodJ152xmv8QpWhQ,,,
youtube.com::afv_user_id_NtbtQ5jdousUuo9Ykql9ug,UCNtbtQ5jdousUuo9Ykql9ug,,,
youtube.com::afv_user_id_FOsYGDAw16cr57cCqdJdVQ,UCFOsYGDAw16cr57cCqdJdVQ,,,
youtube.com::afv_user_id_Nx5GsqVUUcLkgp6wRoB7CA,UCNx5GsqVUUcLkgp6wRoB7CA,,,
youtube.com::afv_user_id_SCmu_VjL4RR7rBjrvSAwSg,UCSCmu_VjL4RR7rBjrvSAwSg,,,
youtube.com::afv_user_id_FkncXKwLRtA2MFdXOv34yQ,UCFkncXKwLRtA2MFdXOv34yQ,,,
youtube.com::afv_user_id_7eXWU3oN-w5tNtP7sgeeNg,UC7eXWU3oN-w5tNtP7sgeeNg,,,
youtube.com::afv_user_id_iR6oBbZBlAuOLInDTMzYuw,UCiR6oBbZBlAuOLInDTMzYuw,,,
youtube.com::afv_user_id_A1Aytg9Rvn_krFQGv9XDRA,UCA1Aytg9Rvn_krFQGv9XDRA,,,
youtube.com::afv_user_id_AQph0bsoeStucBhGCEcrXw,UCAQph0bsoeStucBhGCEcrXw,,,
youtube.com::afv_user_id_xBR2bnAFAavDHpHtQrTA9Q,UCxBR2bnAFAavDHpHtQrTA9Q,,,
youtube.com::afv_user_id_spv01oxUFf_MTSipURRhkA,UCspv01oxUFf_MTSipURRhkA,,,
youtube.com::afv_user_id_C0JWiw4BJYR4NUDxQCf0Hg,UCC0JWiw4BJYR4NUDxQCf0Hg,,,
youtube.com::afv_user_id_IPIoslhqBLMrnU3EU1wrlA,UCIPIoslhqBLMrnU3EU1wrlA,,,
youtube.com::afv_user_id_d76oqcgFGKUOpyB-1Hmndw,UCd76oqcgFGKUOpyB-1Hmndw,,,
youtube.com::afv_user_id_mGy9sXv0bVtzqFh9Zjtmqw,UCmGy9sXv0bVtzqFh9Zjtmqw,,,
youtube.com::afv_user_id_56ITUpyYyoNM-Yar8hqioA,UC56ITUpyYyoNM-Yar8hqioA,,,
